lands,ramp,rock_ramp,land_ramp,ramp_1,ramp_2,ramp_3,draw,immediate_draw,turn_draw,cast_draw,draw_1,draw_2,draw_3,value,value_cmc,curve,cmc_1,cmc_2,cmc_3,cmc_4,cmc_5,cmc_6,cmc_7+,total_mana_spent,ramp_mana_spent,draw_mana_spent,nonramp_nondraw_mana_spent,high_cmc_mana_spent,avg_commander_cast_turn,commander_cast_rate
42,6,3,3,3,3,0,7,5,2,0,0,4,1,44,3.090909090909091,2.9827586206896552,8,19,14,7,6,3,1,30.204,2.638,3.03,24.536,0.702,3.6961770623742454,0.994
39,5,3,2,3,2,0,11,6,5,0,0,2,4,44,3.090909090909091,3.0327868852459017,8,18,16,9,6,3,1,32.714,3.022,5.158,24.534,0.81,3.9494949494949494,0.99
36,7,4,3,3,4,0,12,6,5,1,0,4,2,44,3.090909090909091,2.984375,8,23,14,8,6,4,1,33.794,3.53,5.734,24.53,1.098,3.8848484848484848,0.99
39,6,4,2,3,3,0,10,6,4,0,0,4,2,44,3.090909090909091,3.0327868852459017,7,19,17,8,6,3,1,32.484,3.034,4.92,24.53,0.684,3.7641129032258065,0.992
36,8,4,4,4,4,0,11,5,6,0,0,3,2,44,3.090909090909091,3.0,7,22,16,9,6,3,1,33.632,3.972,5.14,24.52,1.08,3.813008130081301,0.984
38,5,2,3,3,2,0,12,5,7,0,0,1,3,44,3.090909090909091,3.0161290322580645,9,19,15,8,6,4,1,33.31,3.014,5.78,24.516,0.954,4.01004016064257,0.996
40,5,2,3,2,3,0,10,4,6,0,0,3,1,44,3.090909090909091,3.0,7,20,16,7,6,3,1,31.906,3.004,4.39,24.512,0.522,3.8893360160965793,0.994
34,7,4,3,3,4,0,14,7,7,0,0,3,3,44,3.090909090909091,2.9545454545454546,10,22,14,9,6,4,1,35.188,3.834,6.844,24.51,1.278,3.791497975708502,0.988
38,6,3,3,2,4,0,11,7,4,0,0,5,2,44,3.090909090909091,2.9838709677419355,8,21,14,9,6,3,1,32.804,3.002,5.296,24.506,0.936,3.8112449799196786,0.996
39,6,2,4,2,4,0,10,4,5,1,0,2,1,44,3.090909090909091,3.0491803278688523,9,20,12,8,6,5,1,33.356,3.694,5.162,24.5,0.99,3.8608870967741935,0.992
41,8,4,4,3,5,0,6,3,3,0,0,2,0,44,3.090909090909091,3.016949152542373,8,20,13,7,6,4,1,31.136,3.73,2.908,24.498,0.756,3.6987951807228914,0.996
36,8,4,4,4,4,0,11,6,5,0,0,3,2,44,3.090909090909091,3.046875,8,20,16,9,6,4,1,34.204,4.15,5.556,24.498,1.008,3.827935222672065,0.988
37,5,2,3,2,3,0,13,7,6,0,0,2,4,44,3.090909090909091,3.0,10,19,14,9,6,4,1,33.824,2.648,6.68,24.496,1.206,3.839756592292089,0.986
41,5,3,2,1,4,0,9,4,5,0,0,2,1,44,3.090909090909091,3.0847457627118646,7,20,12,9,6,4,1,32.384,3.152,4.744,24.488,0.828,3.9074446680080483,0.994
34,8,5,3,4,4,0,13,4,8,1,0,3,1,44,3.090909090909091,3.0,9,22,14,10,6,4,1,35.668,4.336,6.846,24.486,1.26,3.838709677419355,0.992
37,8,5,3,4,4,0,10,5,5,0,0,1,3,44,3.090909090909091,3.0317460317460316,9,19,15,9,6,4,1,33.636,4.11,5.054,24.472,0.828,3.7439024390243905,0.984
37,7,3,4,3,4,0,11,6,5,0,0,2,3,44,3.090909090909091,3.0317460317460316,9,19,15,9,6,4,1,33.828,3.296,6.066,24.466,0.972,3.843813387423935,0.986
39,7,4,3,4,3,0,9,6,3,0,0,4,1,44,3.090909090909091,2.9836065573770494,8,22,13,7,6,4,1,31.924,2.9,4.562,24.462,0.792,3.752016129032258,0.992
38,5,2,3,2,3,0,12,7,5,0,0,4,3,44,3.090909090909091,2.9838709677419355,8,20,16,8,6,3,1,32.882,2.316,6.11,24.456,0.756,3.844758064516129,0.992
33,7,4,3,4,3,0,15,7,8,0,0,4,2,44,3.090909090909091,2.925373134328358,10,22,17,7,6,4,1,35.246,3.76,7.032,24.454,0.99,3.8424242424242423,0.99
35,5,3,2,1,4,0,15,6,9,0,0,3,3,44,3.090909090909091,2.9846153846153847,9,20,16,10,6,3,1,34.812,3.348,7.012,24.452,1.134,3.9074074074074074,0.972
34,8,6,2,4,4,0,13,6,6,1,0,4,2,44,3.090909090909091,3.0,8,23,15,9,6,4,1,34.644,4.0,6.194,24.45,1.008,3.8803245436105476,0.986
41,4,2,2,1,3,0,10,5,4,1,0,3,2,44,3.090909090909091,3.0847457627118646,6,20,15,7,6,4,1,31.694,2.284,4.978,24.432,0.45,3.84,1.0
36,6,4,2,3,3,0,13,6,7,0,0,2,3,44,3.090909090909091,2.984375,9,21,15,8,6,4,1,34.218,3.218,6.576,24.424,1.062,3.7813765182186234,0.988
39,6,4,2,2,4,0,10,7,3,0,0,3,3,44,3.090909090909091,3.0655737704918034,7,21,13,9,6,4,1,32.384,2.886,5.076,24.422,0.972,3.8461538461538463,0.988
43,4,2,2,2,2,0,8,4,4,0,0,3,0,44,3.090909090909091,3.0526315789473686,8,18,13,7,6,4,1,29.744,1.744,3.582,24.418,0.792,3.86,1.0
43,5,3,2,2,3,0,7,3,4,0,0,1,2,44,3.090909090909091,3.0701754385964914,6,20,12,9,6,3,1,30.482,2.616,3.452,24.414,0.684,3.8732394366197185,0.994
39,5,3,2,2,3,0,11,7,4,0,0,3,3,44,3.090909090909091,3.0491803278688523,7,21,14,8,6,4,1,32.21,2.144,5.664,24.402,0.666,3.8004032258064515,0.992
34,7,4,3,3,4,0,14,7,7,0,0,4,2,44,3.090909090909091,2.9393939393939394,9,23,16,7,6,4,1,34.366,3.538,6.43,24.398,0.864,3.9054325955734406,0.994
40,6,3,3,3,3,0,9,3,5,1,0,1,2,44,3.090909090909091,3.0166666666666666,8,21,12,8,6,4,1,31.344,2.342,4.606,24.396,0.738,3.754032258064516,0.992
35,9,5,4,5,4,0,11,6,5,0,0,4,2,44,3.090909090909091,2.953846153846154,8,23,15,9,6,3,1,33.83,4.494,4.942,24.394,0.864,3.8285714285714287,0.98
37,8,5,3,4,4,0,10,4,5,1,0,2,1,44,3.090909090909091,3.0476190476190474,8,22,13,8,6,5,1,33.926,3.938,5.596,24.392,1.08,3.755511022044088,0.998
39,6,4,2,3,3,0,10,4,6,0,0,3,1,44,3.090909090909091,3.0327868852459017,7,20,15,9,6,3,1,32.352,2.842,5.122,24.388,0.756,3.7062374245472838,0.994
41,6,3,3,3,3,0,8,4,4,0,0,2,2,44,3.090909090909091,3.016949152542373,7,20,14,8,6,3,1,30.886,3.272,3.23,24.384,0.594,3.879759519038076,0.998
43,5,2,3,2,3,0,7,3,3,1,0,3,0,44,3.090909090909091,3.0701754385964914,7,19,13,7,6,4,1,30.2,2.462,3.356,24.382,0.774,3.7303822937625752,0.994
42,5,3,2,2,3,0,8,3,5,0,0,2,1,44,3.090909090909091,3.0689655172413794,6,19,15,8,6,3,1,31.016,3.088,3.556,24.372,0.666,4.036290322580645,0.992
38,6,4,2,3,3,0,11,5,6,0,0,3,2,44,3.090909090909091,2.9838709677419355,8,20,16,8,6,3,1,32.582,3.094,5.118,24.37,0.666,3.8309859154929575,0.994
43,3,2,1,1,2,0,9,5,3,1,0,3,2,44,3.090909090909091,3.087719298245614,7,18,14,7,6,4,1,30.918,1.73,4.822,24.366,0.45,3.838,1.0
42,6,2,4,2,4,0,7,4,2,1,0,2,1,44,3.090909090909091,3.086206896551724,8,19,12,7,6,5,1,31.276,2.626,4.286,24.364,0.72,3.762575452716298,0.994
41,3,1,2,2,1,0,11,4,6,1,0,2,1,44,3.090909090909091,3.0338983050847457,9,19,13,6,6,5,1,31.822,1.728,5.734,24.36,0.684,3.9258517034068134,0.998
36,7,4,3,3,4,0,12,5,7,0,0,4,1,44,3.090909090909091,2.984375,9,20,15,10,6,3,1,33.636,3.738,5.544,24.354,0.792,3.9107505070993915,0.986
41,4,2,2,1,3,0,10,7,3,0,0,3,3,44,3.090909090909091,3.0847457627118646,8,18,13,9,6,4,1,32.042,2.484,5.214,24.344,0.468,3.8815261044176705,0.996
43,5,3,2,2,3,0,7,3,4,0,0,2,1,44,3.090909090909091,3.0526315789473686,6,20,13,8,6,3,1,30.284,2.946,3.0,24.338,0.81,3.9738955823293174,0.996
40,8,5,3,3,5,0,7,5,2,0,0,2,2,44,3.090909090909091,3.05,7,22,11,9,6,4,1,31.32,3.618,3.374,24.328,0.702,3.698189134808853,0.994
32,7,5,2,4,3,0,16,7,9,0,0,3,3,44,3.090909090909091,2.9411764705882355,10,23,15,9,6,4,1,35.204,3.42,7.458,24.326,1.134,3.8085539714867616,0.982
42,3,2,1,1,2,0,10,3,6,1,0,2,1,44,3.090909090909091,3.0517241379310347,9,17,13,8,6,4,1,31.128,1.866,4.94,24.322,0.54,3.995975855130785,0.994
38,7,4,3,4,3,0,10,4,6,0,0,1,2,44,3.090909090909091,3.032258064516129,8,21,13,9,6,4,1,32.51,3.614,4.584,24.312,0.99,3.8580121703853956,0.986
38,5,4,1,2,3,0,12,6,5,1,0,4,1,44,3.090909090909091,3.0806451612903225,8,21,12,9,6,5,1,34.082,2.842,6.928,24.312,1.08,3.783567134268537,0.998
34,7,5,2,3,4,0,14,6,8,0,0,3,2,44,3.090909090909091,3.0303030303030303,9,20,16,10,6,4,1,34.986,4.164,6.514,24.308,1.17,3.8785425101214575,0.988
34,9,5,4,4,5,0,12,6,6,0,0,3,2,44,3.090909090909091,2.984848484848485,9,23,13,10,6,4,1,34.762,4.45,6.004,24.308,1.026,3.772357723577236,0.984
42,5,2,3,3,2,0,8,3,5,0,0,2,1,44,3.090909090909091,3.0517241379310347,7,18,15,8,6,3,1,30.928,2.856,3.774,24.298,0.756,3.882828282828283,0.99
40,6,4,2,3,3,0,9,4,4,1,0,2,2,44,3.090909090909091,3.0833333333333335,6,21,14,8,6,4,1,32.668,3.518,4.854,24.296,0.774,3.8629032258064515,0.992
42,4,1,3,0,4,0,9,3,6,0,0,2,1,44,3.090909090909091,3.086206896551724,7,18,13,10,6,3,1,31.192,2.716,4.18,24.296,0.702,4.008113590263692,0.986
35,8,5,3,3,5,0,12,4,7,1,0,3,0,44,3.090909090909091,3.0307692307692307,9,22,13,9,6,5,1,34.738,4.39,6.058,24.29,1.224,3.875763747454175,0.982
40,4,1,3,1,3,0,11,6,4,1,0,4,1,44,3.090909090909091,3.033333333333333,9,20,12,7,6,5,1,32.084,1.922,5.876,24.286,0.72,3.8076923076923075,0.988
40,6,3,3,3,3,0,9,5,3,1,0,2,2,44,3.090909090909091,3.1,6,22,13,7,6,5,1,32.496,3.27,4.948,24.278,0.828,3.909819639278557,0.998
35,7,5,2,3,4,0,13,6,7,0,0,3,2,44,3.090909090909091,3.0,8,23,14,9,6,4,1,35.096,4.098,6.726,24.272,1.224,3.8525252525252527,0.99
42,5,4,1,3,2,0,8,5,3,0,0,2,3,44,3.090909090909091,3.0344827586206895,6,21,13,8,6,3,1,29.88,1.868,3.744,24.268,0.63,3.688888888888889,0.99
37,6,3,3,3,3,0,12,7,5,0,0,3,4,44,3.090909090909091,2.984126984126984,9,18,18,8,6,3,1,32.86,2.936,5.668,24.256,0.72,3.8617234468937878,0.998
38,7,3,4,4,3,0,10,2,7,1,0,2,0,44,3.090909090909091,2.9838709677419355,8,22,14,7,6,4,1,32.342,3.226,4.862,24.254,0.774,3.8273092369477912,0.996
38,5,3,2,2,3,0,12,5,7,0,0,3,2,44,3.090909090909091,2.9838709677419355,7,22,15,8,6,3,1,32.59,2.652,5.686,24.252,0.882,3.7434343434343433,0.99
37,7,4,3,4,3,0,11,7,4,0,0,3,3,44,3.090909090909091,3.0317460317460316,9,18,17,8,6,4,1,33.142,3.326,5.57,24.246,0.846,3.785858585858586,0.99
42,5,2,3,2,3,0,8,4,3,1,0,1,2,44,3.090909090909091,3.1206896551724137,9,15,15,7,6,5,1,31.586,2.39,4.954,24.242,0.612,3.8815261044176705,0.996
42,4,1,3,2,2,0,9,3,6,0,0,1,1,44,3.090909090909091,3.0517241379310347,7,19,15,6,6,4,1,30.916,2.284,4.398,24.234,0.486,3.9175050301810863,0.994
42,4,2,2,2,2,0,9,4,4,1,0,1,2,44,3.090909090909091,3.103448275862069,9,18,10,9,6,5,1,30.84,1.702,4.91,24.228,0.522,3.8316430020283976,0.986
35,8,4,4,3,5,0,12,8,3,1,0,5,3,44,3.090909090909091,3.0,8,23,14,9,6,4,1,33.972,3.834,5.91,24.228,1.116,3.866396761133603,0.988
38,7,4,3,3,4,0,10,4,5,1,0,2,1,44,3.090909090909091,3.096774193548387,8,19,15,8,6,5,1,33.394,3.604,5.572,24.218,0.828,3.7818181818181817,0.99
42,3,1,2,0,3,0,10,2,7,1,0,2,0,44,3.090909090909091,3.086206896551724,8,17,14,8,6,4,1,31.204,2.362,4.626,24.216,0.684,4.110887096774194,0.992
43,5,3,2,3,2,0,7,3,4,0,0,2,1,44,3.090909090909091,3.0350877192982457,8,17,14,8,6,3,1,29.918,2.83,2.884,24.204,0.702,3.9558232931726907,0.996
39,3,1,2,0,3,0,13,5,8,0,0,2,3,44,3.090909090909091,3.0163934426229506,9,17,16,9,6,3,1,33.12,2.226,6.696,24.198,0.918,3.9878296146044625,0.986
40,5,3,2,2,3,0,10,4,6,0,0,3,1,44,3.090909090909091,3.033333333333333,7,21,12,10,6,3,1,31.434,2.3,4.936,24.198,0.666,3.8016194331983804,0.988
38,5,2,3,3,2,0,12,5,6,1,0,2,3,44,3.090909090909091,2.9838709677419355,9,20,15,7,6,4,1,32.664,2.65,5.82,24.194,0.9,3.931451612903226,0.992
39,5,3,2,2,3,0,11,4,6,1,0,2,2,44,3.090909090909091,3.0327868852459017,8,21,12,9,6,4,1,31.916,2.434,5.296,24.186,0.774,3.8780487804878048,0.984
37,5,3,2,2,3,0,13,6,7,0,0,4,1,44,3.090909090909091,3.0317460317460316,8,21,14,9,6,4,1,33.272,2.518,6.57,24.184,0.972,3.775757575757576,0.99
40,6,3,3,3,3,0,9,4,5,0,0,1,2,44,3.090909090909091,3.066666666666667,8,19,13,9,6,4,1,31.846,2.512,5.152,24.182,0.882,3.7269076305220885,0.996
39,3,1,2,0,3,0,13,7,6,0,0,4,3,44,3.090909090909091,3.0,8,20,14,9,6,3,1,32.248,1.874,6.202,24.172,0.81,3.963265306122449,0.98
43,4,2,2,2,2,0,8,4,4,0,0,2,1,44,3.090909090909091,3.087719298245614,7,19,12,8,6,4,1,30.404,1.932,4.302,24.17,0.648,3.8837675350701404,0.998
42,6,4,2,4,2,0,7,6,1,0,0,2,4,44,3.090909090909091,3.0,8,19,13,8,6,3,1,29.564,2.522,2.878,24.164,0.684,3.7358870967741935,0.992
35,8,5,3,3,5,0,12,8,4,0,0,4,3,44,3.090909090909091,3.0153846153846153,7,23,16,8,6,4,1,34.356,4.172,6.03,24.154,0.954,3.76056338028169,0.994
39,4,3,1,1,3,0,12,4,7,1,0,3,1,44,3.090909090909091,3.081967213114754,7,20,14,9,6,4,1,32.8,2.31,6.342,24.148,0.954,3.9254032258064515,0.992
38,5,3,2,3,2,0,12,4,7,1,0,2,2,44,3.090909090909091,3.0161290322580645,9,20,13,9,6,4,1,32.384,2.382,5.854,24.148,0.63,3.835010060362173,0.994
33,10,6,4,5,5,0,12,5,6,1,0,2,2,44,3.090909090909091,3.014925373134328,9,22,16,8,6,5,1,35.526,4.874,6.51,24.142,1.296,3.6971544715447155,0.984
39,5,3,2,1,4,0,11,7,4,0,0,4,2,44,3.090909090909091,3.081967213114754,7,20,14,9,6,4,1,32.574,2.798,5.638,24.138,0.702,3.816532258064516,0.992
34,7,4,3,3,4,0,14,7,7,0,0,4,3,44,3.090909090909091,2.9545454545454546,9,22,15,10,6,3,1,33.956,3.528,6.29,24.138,0.99,3.904471544715447,0.984
41,6,3,3,3,3,0,8,3,4,1,0,2,1,44,3.090909090909091,3.0508474576271185,7,21,12,8,6,4,1,31.304,3.34,3.834,24.13,0.738,3.882828282828283,0.99
41,5,3,2,3,2,0,9,4,4,1,0,4,0,44,3.090909090909091,3.0,7,22,13,6,6,4,1,30.74,2.17,4.442,24.128,0.702,3.7927565392354126,0.994
40,4,2,2,2,2,0,11,5,5,1,0,2,3,44,3.090909090909091,3.033333333333333,7,21,14,7,6,4,1,31.998,2.724,5.156,24.118,0.576,4.056224899598393,0.996
36,7,4,3,3,4,0,12,5,6,1,0,2,2,44,3.090909090909091,3.046875,9,21,13,9,6,5,1,33.704,3.31,6.278,24.116,0.774,3.7651821862348176,0.988
43,3,2,1,1,2,0,9,2,6,1,0,1,1,44,3.090909090909091,3.1403508771929824,6,18,14,8,6,4,1,30.692,2.168,4.408,24.116,0.702,4.072144288577154,0.998
32,10,6,4,5,5,0,13,8,5,0,0,3,4,44,3.090909090909091,2.9705882352941178,9,23,16,9,6,4,1,35.156,4.598,6.446,24.112,1.224,3.8126272912423627,0.982
33,8,5,3,3,5,0,14,6,8,0,0,3,2,44,3.090909090909091,3.0,9,21,17,9,6,4,1,35.266,4.404,6.756,24.106,1.206,3.901209677419355,0.992
37,9,6,3,5,4,0,9,5,3,1,0,3,2,44,3.090909090909091,3.0317460317460316,8,22,12,10,6,4,1,32.496,3.936,4.454,24.106,0.774,3.7364185110663986,0.994
35,5,4,1,2,3,0,15,8,7,0,0,4,4,44,3.090909090909091,3.0,8,21,16,10,6,3,1,33.946,3.05,6.798,24.098,0.99,3.967280163599182,0.978
43,5,3,2,2,3,0,7,3,4,0,0,2,1,44,3.090909090909091,3.1052631578947367,6,19,12,10,6,3,1,30.45,2.876,3.476,24.098,0.63,3.923694779116466,0.996
42,4,2,2,1,3,0,9,5,4,0,0,3,1,44,3.090909090909091,3.086206896551724,6,20,14,7,6,4,1,30.58,1.946,4.546,24.088,0.414,3.836,1.0
41,6,4,2,4,2,0,8,5,3,0,0,3,2,44,3.090909090909091,2.983050847457627,7,21,14,7,6,3,1,30.014,2.526,3.402,24.086,0.666,3.7354709418837677,0.998
40,6,4,2,3,3,0,9,4,4,1,0,2,2,44,3.090909090909091,3.0833333333333335,7,20,13,9,6,4,1,31.262,3.17,4.006,24.086,0.666,3.9210526315789473,0.988
32,9,5,4,4,5,0,14,7,6,1,0,3,4,44,3.090909090909091,3.0,8,23,17,9,6,4,1,35.888,4.496,7.308,24.084,1.116,3.720647773279352,0.988
41,5,2,3,1,4,0,9,3,5,1,0,1,2,44,3.090909090909091,3.152542372881356,6,18,15,9,6,4,1,31.838,2.962,4.794,24.082,0.648,3.9271255060728745,0.988
35,8,5,3,5,3,0,12,6,6,0,0,3,2,44,3.090909090909091,3.0153846153846153,8,23,13,10,6,4,1,34.164,4.014,6.07,24.08,0.972,3.8461538461538463,0.988
43,5,3,2,3,2,0,7,3,3,1,0,2,1,44,3.090909090909091,3.0701754385964914,7,19,13,7,6,4,1,29.692,2.292,3.32,24.08,0.594,3.925553319919517,0.994
42,4,2,2,2,2,0,9,4,5,0,0,1,3,44,3.090909090909091,3.0517241379310347,6,20,14,8,6,3,1,30.526,2.264,4.186,24.076,0.468,3.897590361445783,0.996
35,7,5,2,4,3,0,13,7,6,0,0,5,2,44,3.090909090909091,2.9384615384615387,7,25,15,8,6,3,1,33.14,3.174,5.89,24.076,0.918,3.7235772357723578,0.984
34,6,4,2,3,3,0,15,5,9,1,0,3,2,44,3.090909090909091,2.984848484848485,9,22,15,9,6,4,1,34.614,2.918,7.622,24.074,1.224,3.721311475409836,0.976
34,6,3,3,2,4,0,15,6,8,1,0,3,2,44,3.090909090909091,3.015151515151515,10,21,14,9,6,5,1,35.33,3.388,7.872,24.07,1.296,3.891348088531187,0.994
36,9,6,3,4,5,0,10,6,4,0,0,4,2,44,3.090909090909091,2.984375,7,23,15,9,6,3,1,33.018,4.41,4.538,24.07,0.882,3.7829614604462476,0.986
33,9,5,4,5,4,0,13,7,5,1,0,3,3,44,3.090909090909091,3.0,8,24,16,7,6,5,1,34.85,3.728,7.054,24.068,0.954,3.7813765182186234,0.988
38,6,4,2,2,4,0,11,4,7,0,0,2,2,44,3.090909090909091,3.0806451612903225,7,19,15,11,6,3,1,33.182,3.54,5.584,24.058,0.918,3.933333333333333,0.99
43,4,2,2,1,3,0,8,4,3,1,0,1,2,44,3.090909090909091,3.1403508771929824,7,18,13,7,6,5,1,30.316,2.102,4.156,24.058,0.45,3.8732394366197185,0.994
36,7,4,3,3,4,0,12,7,4,1,0,3,3,44,3.090909090909091,3.046875,8,22,14,8,6,5,1,34.174,3.408,6.708,24.058,0.81,3.8181818181818183,0.99
43,5,3,2,2,3,0,7,3,3,1,0,2,1,44,3.090909090909091,3.0701754385964914,7,19,13,7,6,4,1,29.57,2.354,3.16,24.056,0.468,3.7706237424547284,0.994
34,7,4,3,2,5,0,14,7,7,0,0,4,3,44,3.090909090909091,3.0,8,22,15,11,6,3,1,34.556,3.732,6.77,24.054,0.972,3.8333333333333335,0.984
39,4,3,1,1,3,0,12,4,7,1,0,2,2,44,3.090909090909091,3.081967213114754,8,19,13,10,6,4,1,32.828,2.468,6.314,24.046,0.81,3.8855421686746987,0.996
34,9,5,4,4,5,0,12,6,5,1,0,2,4,44,3.090909090909091,2.9545454545454546,9,24,13,9,6,4,1,34.638,4.514,6.082,24.042,1.062,3.782520325203252,0.984
40,6,4,2,3,3,0,9,3,5,1,0,2,0,44,3.090909090909091,3.066666666666667,7,22,12,7,6,5,1,31.636,3.322,4.272,24.042,0.846,3.931451612903226,0.992
43,4,3,1,3,1,0,8,5,2,1,0,2,3,44,3.090909090909091,3.0526315789473686,7,20,12,7,6,4,1,29.7,2.148,3.516,24.036,0.702,3.9414141414141413,0.99
33,8,5,3,3,5,0,14,6,8,0,0,3,2,44,3.090909090909091,2.985074626865672,9,23,14,10,6,4,1,35.05,4.312,6.702,24.036,0.936,3.9262295081967213,0.976
43,5,3,2,2,3,0,7,3,3,1,0,1,2,44,3.090909090909091,3.1052631578947367,6,20,12,8,6,4,1,30.104,2.788,3.288,24.028,0.558,3.9258517034068134,0.998
35,5,3,2,2,3,0,15,6,9,0,0,2,3,44,3.090909090909091,3.0,9,21,15,9,6,4,1,34.08,2.728,7.326,24.026,1.026,3.9109311740890687,0.988
41,7,4,3,5,2,0,7,3,4,0,0,2,1,44,3.090909090909091,3.0,7,20,15,7,6,3,1,30.512,3.13,3.356,24.026,0.738,3.7650602409638556,0.996
33,8,4,4,3,5,0,14,5,8,1,0,2,3,44,3.090909090909091,3.0,9,22,15,10,6,4,1,34.792,3.766,7.002,24.024,1.044,3.855397148676171,0.982
36,6,3,3,2,4,0,13,5,8,0,0,3,2,44,3.090909090909091,3.015625,8,20,16,10,6,3,1,33.486,3.432,6.034,24.02,0.738,3.9698189134808852,0.994
35,7,4,3,3,4,0,13,7,6,0,0,3,3,44,3.090909090909091,3.0153846153846153,9,20,16,9,6,4,1,34.136,3.584,6.54,24.012,0.738,3.806122448979592,0.98
37,7,5,2,3,4,0,11,5,5,1,0,3,1,44,3.090909090909091,3.0317460317460316,8,22,14,7,6,5,1,33.488,3.448,6.028,24.012,0.72,3.731707317073171,0.984
42,5,1,4,1,4,0,8,3,4,1,0,1,2,44,3.090909090909091,3.1206896551724137,7,18,13,9,6,4,1,30.884,2.404,4.47,24.01,0.468,3.785858585858586,0.99
43,5,3,2,4,1,0,7,2,5,0,0,0,2,44,3.090909090909091,3.0350877192982457,8,18,12,9,6,3,1,29.74,2.354,3.38,24.006,0.684,3.7525150905432594,0.994
32,7,4,3,2,5,0,16,7,8,1,0,5,2,44,3.090909090909091,2.9705882352941178,9,24,14,10,6,4,1,35.498,3.888,7.606,24.004,1.152,3.8780487804878048,0.984
40,5,4,1,3,2,0,10,6,4,0,0,3,3,44,3.090909090909091,3.05,6,21,14,9,6,3,1,31.44,3.142,4.302,23.996,0.828,4.0582329317269075,0.996
42,4,3,1,2,2,0,9,2,6,1,0,2,0,44,3.090909090909091,3.086206896551724,7,19,13,8,6,4,1,30.938,2.208,4.734,23.996,0.63,3.8732394366197185,0.994
42,5,2,3,1,4,0,8,4,4,0,0,3,1,44,3.090909090909091,3.086206896551724,6,19,14,9,6,3,1,30.826,3.21,3.622,23.994,0.738,4.066398390342052,0.994
42,3,1,2,1,2,0,10,6,4,0,0,3,3,44,3.090909090909091,3.0344827586206895,6,22,11,9,6,3,1,30.382,1.812,4.58,23.99,0.36,3.9477911646586343,0.996
41,5,3,2,2,3,0,9,4,5,0,0,1,3,44,3.090909090909091,3.1186440677966103,7,17,14,11,6,3,1,31.864,3.24,4.638,23.986,0.756,4.0385395537525355,0.986
39,4,3,1,2,2,0,12,7,4,1,0,5,2,44,3.090909090909091,3.0327868852459017,7,21,15,7,6,4,1,32.57,2.082,6.504,23.984,0.954,3.8293172690763053,0.996
37,7,4,3,3,4,0,11,6,5,0,0,3,3,44,3.090909090909091,3.015873015873016,8,20,15,10,6,3,1,32.508,3.508,5.018,23.982,0.792,3.860323886639676,0.988
35,7,5,2,4,3,0,13,5,7,1,0,3,2,44,3.090909090909091,3.0,9,21,15,9,6,4,1,33.95,3.348,6.624,23.978,0.918,3.783673469387755,0.98
34,8,4,4,3,5,0,13,6,6,1,0,3,2,44,3.090909090909091,3.0454545454545454,9,21,15,9,6,5,1,34.548,3.956,6.616,23.976,0.9,3.8719512195121952,0.984
39,4,3,1,2,2,0,12,7,5,0,0,2,4,44,3.090909090909091,3.0491803278688523,7,22,12,9,6,4,1,31.992,2.02,6.0,23.972,0.792,3.8296146044624746,0.986
41,4,1,3,2,2,0,10,5,4,1,0,4,1,44,3.090909090909091,3.0338983050847457,8,19,14,7,6,4,1,31.182,2.398,4.814,23.97,0.684,3.9353535353535354,0.99
35,9,6,3,5,4,0,11,5,5,1,0,2,2,44,3.090909090909091,3.0615384615384613,9,20,15,9,6,5,1,34.344,4.206,6.172,23.966,1.008,3.6626262626262625,0.99
42,6,3,3,3,3,0,7,4,3,0,0,1,3,44,3.090909090909091,3.0344827586206895,7,20,12,9,6,3,1,30.242,2.444,3.838,23.96,0.612,3.6450304259634887,0.986
41,5,4,1,3,2,0,9,5,4,0,0,3,2,44,3.090909090909091,3.016949152542373,7,20,14,8,6,3,1,30.066,2.21,3.896,23.96,0.522,3.8225806451612905,0.992
43,2,0,2,0,2,0,10,5,5,0,0,3,2,44,3.090909090909091,3.0526315789473686,6,20,13,8,6,3,1,30.178,1.452,4.766,23.96,0.36,4.042253521126761,0.994
42,5,2,3,2,3,0,8,6,2,0,0,4,2,44,3.090909090909091,3.0517241379310347,7,19,13,9,6,3,1,29.984,2.702,3.34,23.942,0.468,3.961923847695391,0.998
30,10,6,4,5,5,0,15,7,7,1,0,4,3,44,3.090909090909091,2.914285714285714,10,24,17,8,6,4,1,35.944,4.89,7.116,23.938,0.99,3.8078512396694215,0.968
42,4,1,3,1,3,0,9,4,4,1,0,1,3,44,3.090909090909091,3.1206896551724137,6,19,14,8,6,4,1,31.622,2.59,5.1,23.932,0.81,4.01417004048583,0.988
33,9,5,4,4,5,0,13,6,7,0,0,3,2,44,3.090909090909091,3.029850746268657,9,20,17,10,6,4,1,34.608,4.23,6.448,23.93,1.206,3.7971311475409837,0.976
37,7,4,3,4,3,0,11,6,4,1,0,4,2,44,3.090909090909091,3.0317460317460316,8,21,14,9,6,4,1,32.594,3.624,5.044,23.926,0.828,3.995967741935484,0.992
32,8,5,3,4,4,0,15,7,8,0,0,4,2,44,3.090909090909091,2.911764705882353,9,25,16,7,6,4,1,34.722,3.89,6.906,23.926,1.098,3.8466257668711656,0.978
41,6,3,3,3,3,0,8,3,4,1,0,1,2,44,3.090909090909091,3.0677966101694913,7,19,15,7,6,4,1,30.714,2.508,4.288,23.918,0.756,3.744,1.0
